geneid,CAT1,CAT2,CAT4,CAT5,CAT16,CAT36,CAT7,CAT12,CAT13,CAT25,CAT34,CAT38,CAT39,CAT11,CAT14,CAT17,CAT19,CAT21,CAT22,CAT26,CAT27,CAT28,CAT32,CAT33,CAT35,CAT20,CAT23,CAT24,CAT30,CAT31
smad1,0.0,0.582451292,0.122897019,-0.002610055,0.416727352,0.0,1.917275512,0.468672979,0.0,0.508799228,0.838424886,1.014899535,0.517635675,0.0,1.141224568,0.874497817,0.309373724,0.509828438,1.208989255,0.0,0.0,0.0,1.352128733,0.58504448,0.0,0.0,0.426589593,2.417158227,0.862277955,0.655266615
smad2,0.0,-0.660359138,-1.097714218,-0.270185605,0.05247964,-0.548644833,0.383163369,0.699342218,0.564581101,0.297515608,0.102250608,0.729775629,0.663682676,0.069148024,-0.039314252,0.257140633,0.350031948,0.177446006,0.281668227,-0.500849081,0.44262067,-0.374237905,0.187510554,0.041646495,-0.19320316,0.0,0.207666207,0.034986107,0.333987843,-0.373289663
smad3,-0.130757241,-0.66210584,0.999984083,-0.564969957,0.369236598,-0.099337265,-0.509685039,0.0,0.0,0.102571506,1.283581664,0.0,-0.570328455,0.717097529,0.632527626,1.205849425,0.991993521,0.514716707,0.772539075,1.014405844,0.736839134,0.0,0.986066009,0.69432369,0.936329874,0.0,0.500908937,1.128781591,0.872378903,1.489843665
smad4,0.0,-0.536992124,0.320636621,0.024000915,-0.232333325,0.0,-0.099199005,0.0,0.807347928,0.225081127,-0.307272916,-0.461581842,0.0,0.642490784,0.294037984,0.156290206,0.43499285,0.608050174,0.678603012,-0.112355237,0.24238956,-1.243389536,0.023498409,0.369470571,-0.22863113,0.0,0.535084945,-0.210246499,-2.218190521,0.0
smagp,0.0,0.564339113,0.200514435,0.0,1.071924914,0.0,0.666173547,2.110220614,1.052127243,0.367107753,1.32533619,0.0,0.477716453,0.562030942,0.575908178,1.551961542,1.057296684,1.210716825,1.155734865,0.0,0.957929465,0.247304106,1.634371968,1.821916725,1.146217883,0.0,-1.050459229,1.399710231,0.0,0.0
smap1,-0.393019855,0.603900858,0.02314246,-0.079501943,0.49663898,0.83941875,1.42662661,0.0,0.991100133,0.747755147,0.787024914,0.0,0.340865002,0.667146246,-0.483864291,-2.975075786,-0.379997675,-0.444372443,0.031408191,-0.077318945,0.0,0.304176877,-1.259196093,-0.271435927,-0.297786277,0.0,-1.417309319,-1.680162864,-0.642667698,0.0
smap2,0.0,0.392130392,0.191683996,0.291911933,-0.093271795,0.0,1.024700152,0.0,1.364576733,0.363752675,0.955277907,0.0,0.896144258,0.0,-1.848015471,-2.811947898,-0.324916892,-0.167569775,-0.371752698,-0.478130146,-1.165666016,-1.013346467,-1.246234853,-0.236037476,-0.304856259,0.0,-0.94633498,-1.62954565,0.0,0.0
smarca2,-0.798111281,-0.029093768,0.485302347,-2.094581354,0.654254286,0.346875881,0.701634893,0.0,0.0,0.041379264,-0.099351091,0.0,0.702065606,-0.381270278,-0.294462202,0.094404987,0.222456263,-0.050897319,-0.138732671,0.430258202,-0.723540863,-1.832115139,-1.262907855,-1.353978314,0.241315402,-0.083800119,-0.652815079,-1.962923913,-1.160920956,-0.102665693
smarca4,0.104874061,-0.383787443,1.388555831,-0.518139985,0.745715369,0.055951199,0.27528634,0.0,0.247779548,-0.160512101,-0.006150731,-0.323676164,0.629574892,-0.796751847,-0.980204408,-0.759282608,-0.22160413,-0.2492654,-0.015050645,-1.477303687,-0.444981222,-0.856190249,-0.513058567,-0.28930427,0.069338275,0.0,0.215114125,-1.287944155,0.0,2.124965079
smarca5,-0.002151977,0.467772121,0.507251211,-0.326872576,0.585199636,0.143631033,0.873103215,0.98068732,0.212910738,0.315034948,0.296537687,-0.318128211,0.444092496,1.148290596,1.140840357,1.093484693,0.893092217,1.104768215,0.844154038,1.258878879,0.778208164,-0.467193873,1.218200739,1.235839325,1.749960633,0.0,0.879573491,1.093745853,0.239170254,0.0
smarcad1,0.856817076,0.538815297,-1.30659177,-1.231505306,-0.30975677,-1.012527565,-0.348399767,0.0,-0.054201665,-0.637627484,-0.344190446,-0.91658262,-0.076322999,1.204687839,1.966841365,1.503668555,0.820058496,1.359514678,0.769564137,0.0,1.535914983,-1.168074874,0.934272346,0.537593363,1.45419529,0.0,0.15615542,0.479881492,0.111799288,0.0
smarcal1,0.0,0.219164049,0.211692302,-0.027208999,0.663925131,-0.335930534,-0.130514406,0.0,1.280440266,-0.187878628,-0.471396785,0.087593113,0.437787515,-0.920570789,-0.366664968,0.142798212,0.083130877,-0.141482218,-0.819716102,-0.113704673,-0.374124447,-0.681941749,-0.994760032,-0.923134147,-0.464348888,0.0,-1.138075056,0.223872533,0.165275133,0.0
smarcb1,0.350155196,0.614101993,1.032918678,0.068055396,0.0,0.686428341,0.20403347,0.694519565,0.997423986,0.147570928,1.008565042,0.54719688,0.18968329,0.026090399,-0.567280514,0.482902428,0.44619071,0.034066161,-0.349491168,-0.389616359,-0.042339689,-1.054503721,0.303790512,-0.253106144,-0.414778907,0.0,-0.665453974,1.481516034,0.79242505,-0.310909071
smarcc1,0.446421275,-0.794289139,-1.61129912,-1.678298721,-0.468378788,-2.750994951,0.806929017,0.469914854,0.680429213,0.116366067,0.191417661,0.344918039,0.286725015,-0.415628492,-0.2029585,-0.877251364,-0.341109659,-1.212999006,0.24667119,-0.01051119,-2.085943211,-1.648970175,-1.236413707,0.121729796,-0.142064702,0.0,0.524848573,-1.483094088,0.146010582,0.0
smarcc2,0.196124901,-0.083547549,-1.834209803,-2.719907294,-0.589768202,-2.871689518,0.679340483,0.483635819,0.0,0.164199618,-0.010355245,0.0,0.158328232,0.444649187,0.118191186,-0.856552803,-0.275318335,0.043067127,1.075340075,0.0,0.141184348,-0.376924544,-0.730155671,0.677988643,0.0,0.0,0.595447393,-0.977345985,0.0,0.0
smarcd1,0.365895389,-1.017914787,0.265640464,-0.235665658,0.54568076,-0.413046173,1.328786526,0.0,0.0,0.517468347,1.678625645,0.293445616,0.500181009,0.0,0.0,-0.821883761,0.212511901,-1.072786873,-0.732517315,0.0,0.0,0.0,-0.197847128,0.355476828,0.0,0.0,0.381687121,1.652050378,0.961684184,1.080418537
smarcd2,0.765507354,0.957815891,0.598663942,0.439547747,0.558480646,0.948132416,1.167562974,0.0,0.0,0.220247627,0.503520093,0.332699887,0.0,0.344618972,-0.784356425,-0.099618955,0.236418652,0.251487438,-0.339111765,0.0,-0.450161964,-0.792862411,0.103975272,-0.69004901,-0.390763344,0.0,-0.456286053,-0.950221122,0.0,-0.887502962
smarce1,-0.021629243,-1.550323689,0.0,-1.234075093,0.31974031,-0.051071815,0.592083952,0.0,0.151516609,0.262335022,0.860691333,-0.029771788,0.306854792,-0.53978082,0.253552518,0.645994225,0.369644838,0.604744563,-1.351763044,0.281374591,0.056932014,-0.475253431,0.023852813,1.199750477,0.165869862,0.0,-0.615175744,1.2105703,0.0,0.0
smc1a,-0.917791666,0.417482194,1.079106004,-0.932010963,0.409457089,-0.72585854,1.347221881,0.0,0.046974888,0.609044571,1.523424841,0.895371276,1.109377454,-0.158406672,-0.01861301,0.324087643,0.114855107,0.217143254,-0.025338686,0.0,0.251982382,-0.474400377,0.152681667,0.211841562,0.260859438,0.0,0.186147292,-0.593383021,0.667671096,-0.457840281
smc2,-0.279515244,0.145678527,-0.255208807,-1.3414824,0.952084755,-0.559658363,-0.128388382,0.0,0.0,-0.426675192,-0.706019229,-0.241894456,0.332302495,0.43138604,0.963552728,-0.252484764,-0.019460632,-1.73852471,0.41457188,0.279102319,-1.475598812,0.310495917,-1.609439744,0.173902834,0.002041295,0.0,1.037979188,-0.160566893,-0.061095551,0.0
smc3,-0.247707284,0.609624266,-0.474831778,-1.428615414,0.369133918,-0.606299544,1.131455067,1.312169407,0.068060546,0.88787389,1.681238513,0.815891134,1.113008573,0.88872754,1.100995586,1.14551585,0.938060764,0.794082049,1.008778016,0.0,0.568317668,-0.917949566,0.822198132,-1.023814619,1.545761157,0.0,1.137910415,0.611910108,0.421601823,-0.194025975
smc4,0.175508661,-0.87019464,-0.726900573,-1.029293088,1.0983776,-1.149169163,1.485248687,0.0,0.670470236,0.553373649,1.472122821,0.064877744,0.666943707,0.055872445,-2.176510699,-0.365347787,0.33002714,-1.480824953,0.775140201,-0.438451282,-1.451354269,-0.897706774,-1.19815725,-0.689722896,-0.609002792,0.0,1.730690939,-0.224998178,0.785969067,1.336900399
smc5,0.15420957,-0.475214817,-0.21619055,-0.732633957,-0.130107456,-1.8127805,0.461331459,0.0,-1.22029941,-0.643276586,-0.627699089,0.272904188,0.194502181,1.103698234,1.555045889,0.089663655,0.19648182,-0.577711947,0.365559698,0.0,0.0,-0.987930162,0.939916855,-0.461255619,0.044086752,0.0,1.307233326,0.697013083,-0.971621092,0.0
smc6,-1.44125606,0.292333733,0.048571735,-0.476672081,0.228795978,-0.860364795,-0.754049487,0.0,0.0,-0.692907633,-1.178945258,0.082509704,0.263474151,1.186894251,1.221775563,1.264111157,0.993711277,0.980276353,0.971567664,0.0,1.007423168,-1.231639642,1.200288686,0.121201991,-0.39007877,0.0,1.225189362,0.792638813,0.933166675,0.0
smchd1,0.087493767,-0.126592784,-0.120001547,-0.509533273,0.250628307,-0.797624996,1.418253346,0.0,0.0,-1.525337161,0.507696863,-0.177697715,0.237862236,1.072685587,0.519440665,0.645929549,0.479336815,0.369369477,0.487834519,0.358922869,0.181930624,0.455952719,0.651099595,-1.417773817,0.208214914,0.0,1.385605194,-0.400502334,0.0,0.0
smco4,0.0,-0.019822765,0.0,0.0,0.476350662,0.0,1.245717512,1.653096525,0.0,0.846277067,1.49415504,0.0,0.465109005,0.0,1.949351705,2.099227429,1.412374779,1.386610027,0.056400995,1.451930601,0.0,0.0,1.961143307,2.027876349,0.0,0.0,0.42222802,1.200869983,0.71389039,0.0
smdt1,0.0,0.258515537,0.0,-1.692810898,0.0,-0.041063694,-0.160711182,0.0,0.32197343,-0.218415661,-0.168749356,0.0,0.114230062,0.0,-1.616075527,-1.464708938,-0.372362388,0.031874258,-1.024173857,0.0,-1.08448361,0.0,-0.990839487,-0.089210813,-0.522466727,0.0,0.774841236,-0.281808773,-1.220365762,0.0
smg1,1.689211962,-1.41731941,-0.41932357,-1.692026549,0.338472985,-0.851862124,0.433618291,0.0,-0.519545073,-0.146232267,0.305060053,-0.705315479,0.952496531,0.873718582,0.229471455,0.65587565,0.337396866,0.346956515,1.004618363,-0.358608525,0.44262067,-0.610465632,0.488495118,0.58151577,-0.029626262,0.0,1.179511504,-0.231610928,-0.48425682,0.0
smg5,0.0,-2.157582669,-0.488577779,-1.271808082,0.101256435,-1.824398293,-1.617674382,0.0,0.0,0.221422541,-0.291263947,0.418420199,-0.635612805,0.563831458,0.0,0.287079532,0.442005102,0.921221344,0.323993249,0.0,0.0,0.0,0.452517342,0.288861351,-0.409221849,0.0,0.857767337,-1.617938943,0.0,0.0
smg6,0.0,-0.301801954,-0.598818385,0.0,0.13334777,-2.107719523,1.809471407,1.51349696,0.64097205,0.0,0.040222477,0.0,0.472159496,0.980315531,0.227509183,0.601384014,0.507903717,0.38456672,0.829966779,2.305205705,-0.272919236,-0.289858889,0.861653504,-0.413417928,-0.247287419,0.0,0.801136558,0.137245435,0.329029782,-0.552733974
smg7,1.293827652,-1.70541355,-2.533306706,-2.370574205,0.072867983,-1.910777383,-1.49043371,-1.373981619,-1.954740807,-0.279959416,0.0,-0.057242665,0.09700224,-0.458310045,-1.596263025,-1.0671422,-0.191316461,-0.880481652,-0.927461059,-0.043777368,-1.492305885,-0.641075349,-0.26783175,0.0,-0.72412665,0.0,0.322789629,-0.055217876,-1.714651603,0.0
smg8,0.096594847,2.068467017,0.942711623,0.847654715,0.283388229,1.144584229,-0.361175492,0.0,0.0,-0.117513049,-0.484702084,-0.390373601,-0.225777931,0.0,0.69230449,0.855091648,0.838356052,0.492486273,0.927327891,4.195488035,0.207805024,1.118324894,0.867305831,0.168516538,0.50565387,0.0,-0.173581131,0.076417463,0.0,0.0
smg9,1.244878962,0.715583948,1.24447276,0.72190443,0.622728767,0.769293407,-0.955115981,0.0,0.0,-0.193464813,0.0,0.0,0.0,0.0,-0.903649595,-0.196584068,0.039584656,-0.552059101,-2.551632916,0.0,0.0,-0.653631247,0.491538678,-0.497079748,-0.144912257,0.0,-0.202241256,-0.398001664,0.0,0.0
smim14,0.0,0.242624003,0.0,0.0,0.684415156,0.0,0.938676172,0.0,0.0,-0.017131282,0.032019853,0.0,0.984252821,0.0,0.0,1.661211688,1.271824687,1.428921303,1.171027689,3.287028358,1.845820125,1.469720529,1.320620854,1.027276461,-0.823402478,0.0,0.502251177,0.549014208,-0.450082553,0.131208756
smim15,0.0,-0.662400315,0.0,0.575182498,-0.213508732,0.0,-0.645953758,-0.079261407,-0.742430475,0.103337346,-0.105870056,0.0,-0.044678744,0.0,0.0,1.449116199,3.941799452,1.08580776,-0.56877786,0.0,0.0,0.0,0.50773818,0.607133289,0.0,0.0,0.571267804,2.176901359,1.721640847,0.182443285
smn1,0.0,1.006405487,0.0,0.0,0.0,0.0,0.755602011,0.0,0.0,0.0,0.754938126,-0.938966988,0.52081134,1.092002482,1.763573366,1.435566889,1.112621413,1.044924606,1.180552338,0.0,1.922652034,0.0,1.452748947,1.258640303,1.052528274,0.0,0.014090282,2.394523884,0.879520803,-0.158853493
smndc1,-0.392341211,0.948932366,1.46287103,0.918491558,0.51243496,1.145433876,0.561244767,-0.391962011,-1.079751699,0.196355206,-0.08464044,-0.155448537,1.009874537,0.531184078,0.419151182,1.259372171,0.723294592,1.446374418,0.451089493,-1.474314396,1.310657394,0.897890624,1.295201121,0.79621033,0.0,0.0,1.142288406,1.399531187,0.061624895,-1.179315017
smox,0.238744174,0.240567425,0.12350846,0.0,0.931406846,0.76219307,0.209387834,0.205689225,0.500002857,0.552226557,0.793024623,2.991845551,0.240763644,-0.614376249,-0.983062303,-0.001166783,0.044649933,0.277865312,0.908055063,0.0,0.056932014,0.0,0.499638171,-0.435968599,-0.7432519,0.0,-2.163411516,-0.442175165,1.085184599,-0.827148637
smpd1,-0.719642078,-0.530391295,-0.695762595,-1.614493845,-0.257446372,0.430710977,-0.56614973,0.0,0.0,0.0,1.400285637,0.0,0.0,-1.196886607,-1.453850043,-0.898891984,-0.30630856,-0.396556825,0.328485282,-1.314518524,-0.847734456,-0.811314686,-0.974344165,-0.382747852,-0.997352174,0.0,0.28722934,-1.23885407,0.0,0.0
smpd4,-0.522748138,-0.501372286,0.399889401,0.494299515,1.157562453,0.10045469,0.566712369,0.0,0.848278723,1.282949462,0.568400039,0.498212491,0.381433881,0.147039041,-1.079149204,0.129233089,0.078187305,-0.092553698,-0.561484433,-0.385364267,-0.937413337,0.056308922,0.698988781,-0.922864496,-0.387473024,0.0,-0.188649479,-1.658263815,1.170103561,0.0
sms,-0.090071332,-0.309932667,0.0,1.390309876,0.939253605,-0.792546217,1.060916,0.0,0.0,0.127775559,0.0,0.989612017,0.0,0.470439096,1.226833659,1.686448576,1.310654729,-1.107494803,0.661353671,0.0,1.673715174,0.389902228,1.44266534,0.976169232,0.511596916,-0.113475886,-0.762976027,-2.268264526,-0.600840932,-1.127595205
smtn,0.876186158,0.527092171,1.385158996,2.752295383,1.550072476,1.879747622,1.22602422,0.0,0.0,0.8713857,1.429226891,1.135901028,1.75691888,0.0,0.0,-0.246637849,-0.242315362,0.0,1.622340914,0.0,0.0,0.0,2.051923821,-0.745267357,0.0,0.0,0.51759436,0.221589934,0.0,0.0
smu1,0.29792294,1.463805813,-0.429962212,0.964652526,0.593709098,-0.033604424,1.360099787,0.0,0.0,0.208554011,0.922610755,0.900177121,0.310522999,1.278565907,0.886936191,1.276327804,1.168795629,1.49132088,1.154700209,1.163935523,1.554074157,1.709206403,1.277724288,0.117841342,2.41336528,0.0,-0.567751628,-0.236802259,0.305942044,0.0
smug1,0.0,-0.604709124,0.0,0.0,0.458447439,-0.123234435,0.052151845,0.0,0.0,0.204987273,0.0,0.0,0.0,1.031186232,0.503070901,1.036168703,0.780072249,0.526023113,0.897659519,0.403518813,-1.139577955,1.280526459,0.46111711,0.379587564,0.463236483,0.0,-0.100233927,-0.55197668,0.0,0.921862819
smurf1,-0.327116423,-1.24711494,-0.295576633,-0.243915387,0.371388625,-2.032025628,1.046747392,0.0,0.627303371,-0.009292635,1.0255191,0.0,-0.436456669,-1.624753961,-0.114572767,0.133156214,0.255824157,0.431646971,1.200765431,0.0,-0.352574142,0.0,0.17207211,-0.78155275,0.0,0.0,-0.116830945,0.222056753,0.089722554,-0.899387182
smurf2,0.0,-1.806886405,-2.165588738,0.0,-0.177409912,0.0,-0.194516704,0.0,-0.336867053,0.004469219,-0.875426399,0.0,0.291979477,-0.287233384,0.391684168,0.966020085,0.617322077,0.326634056,0.687720443,0.0,-0.059046762,0.0,0.623560456,0.923545965,-0.277027779,0.0,0.647290588,-0.262309351,0.577195399,0.951719859
smyd2,0.0,-0.83456824,-0.848460442,0.151363907,0.253140647,-0.799600308,0.494883392,0.0,0.0,0.037219055,0.778573971,0.0,-0.23991545,0.0,0.0,-0.317139861,0.112031639,0.675508998,-2.553759534,0.0,0.0,0.0,-1.532254611,-0.184210378,0.0,0.0,0.641214006,-0.543997048,0.158834128,0.0
smyd4,1.405097789,0.142778228,-0.317339713,-0.597136091,-0.074222395,-1.495124325,-1.037074037,0.0,0.0,-0.238106205,-2.41268134,0.438707596,0.105471104,0.939557953,0.0,-0.084283988,-0.376518912,0.370206241,0.739355122,0.0,-0.208232068,0.0,-1.624500864,0.290909288,0.159031316,0.0,-0.156074824,-1.019078442,-2.131524501,0.0
smyd5,0.979665823,0.490819395,0.645715844,1.452755987,0.533862575,0.223641479,-2.516554672,0.0,0.0,0.043914033,-1.583716225,0.309544069,0.930258197,0.0,-1.699826177,0.075294643,0.068233884,0.582132047,-1.162798875,0.0,0.0,0.0,-0.897451644,0.565177333,-0.948494176,0.36470026,-2.930683388,-0.873517744,-2.157200058,0.0
snap23,-0.462408613,1.307927001,-0.537005733,0.876903925,0.640194473,0.886286251,1.52555964,0.0,0.0,0.516623429,-0.065012624,0.286773862,0.448651249,0.987288458,1.180642977,1.062185964,0.746921234,0.975296809,0.954479091,-1.509402957,0.307076727,-3.12595459,0.863990728,0.775960391,-0.737160665,0.0,-0.142187294,-0.670008842,-1.015894641,-1.126587799
snap29,-0.966880671,0.341079004,-0.028410336,-0.239523385,-0.094724772,0.923448946,0.697491915,0.913287717,-0.112709459,0.130530222,1.381774073,0.053159666,-0.399221797,-2.307882973,-0.594736744,-0.960782026,-0.386963079,-0.361639824,0.1581744,0.741231439,-1.298356084,0.333167847,-1.312818751,-1.252087615,-0.0690749,-0.650709932,-1.590392427,-1.969070997,0.474162408,-0.139127099
snap47,0.0,0.768625323,0.692869251,0.383111871,0.561515886,1.15260063,0.396189465,0.0,0.0,0.30308491,0.776711727,0.0,-0.718786656,-1.475460937,-0.734771972,-0.327560964,0.059796102,-0.396978001,-1.135848568,-0.555557957,-0.723540863,0.105574897,0.07644481,0.070338766,0.063518531,0.0,-1.967106257,0.251383271,0.805515089,-0.010178321
snap91,0.0,0.0,0.0,0.0,0.0,0.0,-1.442691483,0.0,0.0,-0.373950277,-1.160028826,-0.496037372,0.0,-0.165923781,-0.586328714,-1.881674705,-0.190997781,0.431132468,0.519379589,-1.548849179,-0.208232068,0.0,-1.593451903,-1.357987023,0.157652487,0.0,-1.279302242,-0.454685418,0.150905112,0.0
snapc1,-0.141173958,0.116139186,0.09283384,0.0,0.962204778,0.617209165,-1.253315772,-1.278529865,0.0,-0.400041117,-0.389565045,-0.362011411,0.178496129,0.418874045,1.047621807,0.967441023,0.58735976,0.677460045,0.632382964,0.0,0.917421126,0.0,1.006077594,0.601278802,0.0,0.0,0.718299943,0.899569595,1.043311111,0.0
snapc2,0.0,0.222226874,0.403820981,0.216182824,0.671351143,0.0,-1.594174149,0.0,0.0,-0.188485348,-0.822776393,0.0,-2.511544209,0.365604271,0.0,-1.932108507,-1.761115626,-1.793281694,-1.335340924,0.0,0.0,0.0,-1.342742698,0.752544861,0.0,0.0,-1.00547214,0.490299231,0.064640803,0.0
snapc3,0.0,0.190795046,0.165897995,0.159676511,0.567385821,0.109455766,0.283937901,0.0,0.0,0.273063874,-0.383695143,0.307222167,1.241222659,-0.212050729,0.079142249,0.220286342,0.197789015,0.277197344,0.476985366,0.0,0.0,0.0,-1.107856269,0.0,0.0,0.0,0.688282417,-0.575380086,-0.795858302,0.0
snapc5,0.0,0.29630963,-0.065348693,0.0,0.177049131,0.46819059,0.408764837,0.0,0.0,0.2186548,0.519598897,0.0,-0.18088745,-1.751751519,-1.803947597,-0.781903313,0.551243004,-3.948362987,-1.595018819,0.0,-0.509668389,0.0,-1.344575083,-0.155883124,0.0,0.0,0.212213862,-0.343336996,-1.10566731,-0.367228108
snapin,-0.227620358,-0.051429588,0.110202757,0.041709592,0.080463279,0.700911291,-1.161457293,0.0,0.0,0.020804683,-0.39101099,0.0,0.0,0.569852044,1.081286658,0.860666792,0.511148817,1.876513823,0.745647557,0.852537315,1.503586696,-2.268729109,1.708056011,0.620324634,-0.017293266,0.0,0.251725847,0.938816491,0.449630889,1.223083385
snd1,-0.487363828,1.307370598,1.792307882,0.289240484,0.677265731,0.447274774,0.42350206,0.0,0.0,0.257175177,-0.508785894,1.38605219,0.843678813,-1.267564361,-1.199470712,-0.680882358,-0.027324061,-0.623660676,-0.704746875,-0.252276282,-0.632394197,0.046406088,-0.48413509,-0.214892817,-0.483354329,-0.029958947,0.533943423,-0.184942355,-1.07094072,0.0
snf8,-0.84437387,-0.96697892,-0.925103404,-2.491138125,-0.08790565,-0.982088089,0.253093549,0.0,0.260565101,0.192808698,0.975326793,-0.63259392,0.296920115,0.0,0.0,-1.355385545,-0.307725601,-0.203929659,-2.706352591,-0.078493346,0.0,-1.060020086,1.175956599,1.249466871,0.064255662,-1.430541278,0.239943777,-1.098553841,-0.808711784,-1.398800989
snip1,0.0,1.443879842,0.590166546,0.789487827,0.497181776,1.159227973,-0.458175711,0.257461877,-0.305209535,0.099402005,-0.599136308,0.0,-0.177421287,0.0,0.0,-0.861145582,0.393746374,-1.499843885,-1.208679329,0.0,0.0,0.0,-1.223145857,-0.678825929,-0.184193187,0.0,-0.442857486,-0.456225402,-1.037943081,0.0
snph,0.0,0.0,0.0,0.0,0.714011595,0.0,-1.043553936,0.0,-1.831605217,-0.036771057,-0.799897379,-2.74915549,-0.096511044,-2.293733062,-0.183861154,-0.516370034,-0.187266082,0.175019171,-1.280802455,0.0,0.472969106,0.0,-0.254301496,-0.844674759,0.0,0.0,-2.821021734,-1.406366392,-2.097217936,-0.979679742
snrk,0.0,-0.42152322,-1.60138087,0.0,-0.349965481,-1.423803339,0.884502658,0.0,0.0,0.004490115,0.169671644,0.0,-0.098724544,-0.023551742,1.097470134,-0.678499272,-1.909772786,-0.181987142,-2.261415261,0.0,0.0,0.0,0.034959522,1.532327055,0.0,0.0,-0.75850741,-0.128009517,0.0,-0.609950865
snrnp200,0.088066972,0.298626899,0.591056573,-1.068638612,0.344237891,-0.765122582,-0.47305343,0.0,0.0,-0.563872602,-0.435934082,-0.008466731,0.140515029,-0.275675714,-0.119384351,0.249668444,0.40461325,0.036613311,0.385975711,0.309187867,-0.114000611,0.446980655,0.128728224,-0.585696297,0.129961916,0.0,0.414165875,-0.271506335,-0.664640798,0.0
snrnp25,0.0,0.466509785,-0.031328632,0.161833949,0.052896323,-0.17701916,1.39615959,0.0,0.0,0.352302129,0.515022883,0.0,0.627053491,-1.509162255,0.0,-1.212350919,-2.858969209,-0.400670969,-1.547106376,0.0,0.0,0.0,-1.613555451,0.664053271,0.0,0.0,-2.105536497,-1.114627224,-1.871112499,0.0
snrnp27,0.0,-0.454550539,-0.614498087,0.596609421,0.418026659,0.0,0.63537207,2.094196776,0.532337265,0.335776622,1.145972279,0.0,0.765090878,0.971495392,1.445344925,1.663260072,0.954340908,0.766594448,0.501024127,1.655367037,2.368311908,0.0,1.635803837,0.978400804,2.361711161,0.0,0.161538154,0.715479787,-0.089626727,0.28328469
